timestamp,datetime,price_window,current_price,model_type,rf_prediction,rf_confidence,xgb_prediction,xgb_confidence,used_model,prediction,confidence,threshold_met,prediction_time,trade_executed,trade_id,trade_type,trade_time
1746266127,2025-05-03 15:25:27,"[96230.17, 96230.16, 96230.17, 96230.17, 96230.16]",96230.16,ensemble,UP,0.6266666666666666,UP,0.83626693,XGBoost,UP,0.8362669348716736,True,0.33952951431274414,,,,
1746266132,2025-05-03 15:25:32,"[96230.16, 96230.17, 96230.17, 96230.16, 96230.17]",96230.17,ensemble,UP,0.6266666666666666,UP,0.9108306,XGBoost,UP,0.9108306169509888,True,0.3355448246002197,,,,
1746266137,2025-05-03 15:25:37,"[96230.17, 96230.17, 96230.16, 96230.17, 96230.16]",96230.16,ensemble,UP,0.6266666666666666,UP,0.83626693,XGBoost,UP,0.8362669348716736,True,0.349811315536499,,,,
1746266142,2025-05-03 15:25:42,"[96230.17, 96230.16, 96230.17, 96230.16, 96227.96]",96227.96,ensemble,UP,0.6266666666666666,UP,0.95189923,XGBoost,UP,0.9518992304801941,True,0.5284504890441895,,,,
1746266147,2025-05-03 15:25:47,"[96230.16, 96230.17, 96230.16, 96227.96, 96204.63]",96204.63,ensemble,UP,0.6366666666666666,UP,0.95189923,XGBoost,UP,0.9518992304801941,True,0.3925175666809082,,,,
1746266152,2025-05-03 15:25:52,"[96230.17, 96230.16, 96227.96, 96204.63, 96204.63]",96204.63,ensemble,UP,0.6366666666666666,UP,0.84426934,XGBoost,UP,0.844269335269928,True,0.34850192070007324,,,,
1746266157,2025-05-03 15:25:57,"[96230.16, 96227.96, 96204.63, 96204.63, 96204.63]",96204.63,ensemble,UP,0.6366666666666666,UP,0.8269079,XGBoost,UP,0.8269078731536865,True,0.3665800094604492,True,0d2b1a9b-604a-43ba-b7f3-13164b629d30,BUY,1.0054757595062256
1746266162,2025-05-03 15:26:02,"[96227.96, 96204.63, 96204.63, 96204.63, 96188.97]",96188.97,ensemble,UP,0.6366666666666666,UP,0.82359505,XGBoost,UP,0.8235950469970703,True,0.3612945079803467,,,,
1746266167,2025-05-03 15:26:07,"[96204.63, 96204.63, 96204.63, 96188.97, 96181.99]",96181.99,ensemble,UP,0.6366666666666666,UP,0.9396287,XGBoost,UP,0.9396287202835083,True,0.3777005672454834,,,,
1746266172,2025-05-03 15:26:12,"[96204.63, 96204.63, 96188.97, 96181.99, 96196.0]",96196.0,ensemble,UP,0.6366666666666666,UP,0.87854594,XGBoost,UP,0.8785459399223328,True,0.31842041015625,,,,
1746266177,2025-05-03 15:26:17,"[96204.63, 96188.97, 96181.99, 96196.0, 96196.0]",96196.0,ensemble,UP,0.6366666666666666,UP,0.89843935,XGBoost,UP,0.898439347743988,True,0.34427380561828613,,,,
1746266182,2025-05-03 15:26:22,"[96188.97, 96181.99, 96196.0, 96196.0, 96195.99]",96195.99,ensemble,UP,0.6366666666666666,UP,0.92967707,XGBoost,UP,0.9296770691871643,True,0.30162692070007324,,,,
1746266187,2025-05-03 15:26:27,"[96181.99, 96196.0, 96196.0, 96195.99, 96195.99]",96195.99,ensemble,UP,0.6366666666666666,UP,0.910969,XGBoost,UP,0.9109690189361572,True,0.3690948486328125,,,,
1746266192,2025-05-03 15:26:32,"[96196.0, 96196.0, 96195.99, 96195.99, 96204.63]",96204.63,ensemble,UP,0.6366666666666666,UP,0.8562469,XGBoost,UP,0.8562468886375427,True,0.3908224105834961,,,,
1746266197,2025-05-03 15:26:37,"[96196.0, 96195.99, 96195.99, 96204.63, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.8562469,XGBoost,UP,0.8562468886375427,True,0.39234423637390137,,,,
1746266202,2025-05-03 15:26:42,"[96195.99, 96195.99, 96204.63, 96221.66, 96221.65]",96221.65,ensemble,UP,0.6366666666666666,UP,0.8798763,XGBoost,UP,0.8798763155937195,True,0.3584556579589844,,,,
1746266207,2025-05-03 15:26:47,"[96195.99, 96204.63, 96221.66, 96221.65, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.92967707,XGBoost,UP,0.9296770691871643,True,0.4040699005126953,True,37282b1c-93ef-47af-a6d2-c4608c0fe56c,BUY,1.0044631958007812
1746266212,2025-05-03 15:26:52,"[96204.63, 96221.66, 96221.65, 96221.66, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.910969,XGBoost,UP,0.9109690189361572,True,0.3335750102996826,,,,
1746266217,2025-05-03 15:26:57,"[96221.66, 96221.65, 96221.66, 96221.66, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.910969,XGBoost,UP,0.9109690189361572,True,0.36666131019592285,,,,
1746266222,2025-05-03 15:27:02,"[96221.65, 96221.66, 96221.66, 96221.66, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.910969,XGBoost,UP,0.9109690189361572,True,0.3501393795013428,,,,
1746266227,2025-05-03 15:27:07,"[96221.66, 96221.66, 96221.66, 96221.66, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.87854594,XGBoost,UP,0.8785459399223328,True,0.33754587173461914,,,,
1746266232,2025-05-03 15:27:12,"[96221.66, 96221.66, 96221.66, 96221.66, 96221.65]",96221.65,ensemble,UP,0.6366666666666666,UP,0.95189923,XGBoost,UP,0.9518992304801941,True,0.38454437255859375,,,,
1746266237,2025-05-03 15:27:17,"[96221.66, 96221.66, 96221.66, 96221.65, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.910969,XGBoost,UP,0.9109690189361572,True,0.3588390350341797,,,,
1746266242,2025-05-03 15:27:22,"[96221.66, 96221.66, 96221.65, 96221.66, 96221.65]",96221.65,ensemble,UP,0.6366666666666666,UP,0.83626693,XGBoost,UP,0.8362669348716736,True,0.31581783294677734,,,,
1746266247,2025-05-03 15:27:27,"[96221.66, 96221.65, 96221.66, 96221.65, 96221.65]",96221.65,ensemble,UP,0.6366666666666666,UP,0.8269079,XGBoost,UP,0.8269078731536865,True,0.39313244819641113,,,,
1746266252,2025-05-03 15:27:32,"[96221.65, 96221.66, 96221.65, 96221.65, 96221.65]",96221.65,ensemble,UP,0.6366666666666666,UP,0.87544346,XGBoost,UP,0.8754434585571289,True,0.3646128177642822,,,,
1746266257,2025-05-03 15:27:37,"[96221.66, 96221.65, 96221.65, 96221.65, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.8707341,XGBoost,UP,0.8707340955734253,True,0.34757065773010254,,,,
1746266262,2025-05-03 15:27:42,"[96221.65, 96221.65, 96221.65, 96221.66, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.8707341,XGBoost,UP,0.8707340955734253,True,0.31497716903686523,True,c9a7a8cc-4511-4724-9bad-8ea67d7a6205,BUY,1.0050208568572998
1746266267,2025-05-03 15:27:47,"[96221.65, 96221.65, 96221.66, 96221.66, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.9108306,XGBoost,UP,0.9108306169509888,True,0.3140435218811035,,,,
1746266272,2025-05-03 15:27:52,"[96221.65, 96221.66, 96221.66, 96221.66, 96221.65]",96221.65,ensemble,UP,0.6366666666666666,UP,0.83626693,XGBoost,UP,0.8362669348716736,True,0.3832392692565918,,,,
1746266277,2025-05-03 15:27:57,"[96221.66, 96221.66, 96221.66, 96221.65, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.910969,XGBoost,UP,0.9109690189361572,True,0.2830371856689453,,,,
1746266282,2025-05-03 15:28:02,"[96221.66, 96221.66, 96221.65, 96221.66, 96221.65]",96221.65,ensemble,UP,0.6366666666666666,UP,0.83626693,XGBoost,UP,0.8362669348716736,True,0.32019782066345215,,,,
1746266287,2025-05-03 15:28:07,"[96221.66, 96221.65, 96221.66, 96221.65, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.9108306,XGBoost,UP,0.9108306169509888,True,0.29701709747314453,,,,
1746266292,2025-05-03 15:28:12,"[96221.65, 96221.66, 96221.65, 96221.66, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.9108306,XGBoost,UP,0.9108306169509888,True,0.27836108207702637,,,,
1746266297,2025-05-03 15:28:17,"[96221.66, 96221.65, 96221.66, 96221.66, 96221.65]",96221.65,ensemble,UP,0.6366666666666666,UP,0.83626693,XGBoost,UP,0.8362669348716736,True,0.37630701065063477,,,,
1746266302,2025-05-03 15:28:22,"[96221.65, 96221.66, 96221.66, 96221.65, 96221.65]",96221.65,ensemble,UP,0.6366666666666666,UP,0.8269079,XGBoost,UP,0.8269078731536865,True,0.302060604095459,,,,
1746266307,2025-05-03 15:28:27,"[96221.66, 96221.66, 96221.65, 96221.65, 96221.65]",96221.65,ensemble,UP,0.6366666666666666,UP,0.8269079,XGBoost,UP,0.8269078731536865,True,0.34148120880126953,,,,
1746266312,2025-05-03 15:28:32,"[96221.66, 96221.65, 96221.65, 96221.65, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.8707341,XGBoost,UP,0.8707340955734253,True,0.3510863780975342,True,94e2b26a-342f-4b8e-bbe1-0ea0a0b095b9,BUY,1.0043368339538574
1746266317,2025-05-03 15:28:37,"[96221.65, 96221.65, 96221.65, 96221.66, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.8707341,XGBoost,UP,0.8707340955734253,True,0.3118278980255127,,,,
1746266322,2025-05-03 15:28:42,"[96221.65, 96221.65, 96221.66, 96221.66, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.9108306,XGBoost,UP,0.9108306169509888,True,0.28605031967163086,,,,
1746266327,2025-05-03 15:28:47,"[96221.65, 96221.66, 96221.66, 96221.66, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.910969,XGBoost,UP,0.9109690189361572,True,0.31143879890441895,,,,
1746266332,2025-05-03 15:28:52,"[96221.66, 96221.66, 96221.66, 96221.66, 96221.66]",96221.66,ensemble,UP,0.6366666666666666,UP,0.87854594,XGBoost,UP,0.8785459399223328,True,0.38222646713256836,,,,
